Czas_Rejestracji;Wiatr_V;Wiatr_Kierunek;Wilgotnosc;T_Powietrza;T_Grunt;Opad_Typ;Lokalizacja_Opis
2016-08-30 12:10:00.000;2.22;286.00;44.68;20.11;38.13;69;MOST ROMANA DMOWSKIEGO
2016-08-30 12:10:00.000;2.9;253.50;32.10;20.60;38.20;69;AL. JANA III SOBIESKIEGO
2016-08-30 12:10:00.000;2.3;338.20;40.60;21.00;28.10;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 12:10:00.000;0;178.60;44.80;19.40;30.60;69;ESTAKADA GADOWIANKA
2016-08-30 12:10:00.000;3.1;321.50;47.80;20.80;34.20;69;MOST MILENIJNY
2016-08-30 12:10:00.000;4.2;99.30;49.60;20.80;36.30;69;MOST WARSZAWSKI
2016-08-30 12:20:00.000;2.7;281.60;45.10;21.90;38.10;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 12:20:00.000;1.92;297.00;43.71;20.10;38.52;69;MOST ROMANA DMOWSKIEGO
2016-08-30 12:20:00.000;2.1;266.70;29.30;21.20;39.10;69;AL. JANA III SOBIESKIEGO
2016-08-30 12:20:00.000;2;347.40;41.20;21.10;28.70;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 12:20:00.000;0;204.00;44.40;19.20;31.10;69;ESTAKADA GADOWIANKA
2016-08-30 12:20:00.000;4.9;333.90;48.80;20.30;33.10;69;MOST MILENIJNY
2016-08-30 12:20:00.000;4.6;111.90;44.20;21.20;37.40;69;MOST WARSZAWSKI
2016-08-30 12:30:00.000;2.6;298.40;43.50;21.30;37.80;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 12:30:00.000;2.08;291.00;43.19;20.47;39.81;69;MOST ROMANA DMOWSKIEGO
2016-08-30 12:30:00.000;2.6;234.10;27.70;21.00;39.30;69;AL. JANA III SOBIESKIEGO
2016-08-30 12:30:00.000;2.5;346.60;39.50;21.00;29.20;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 12:30:00.000;0;168.90;43.30;19.70;31.50;69;ESTAKADA GADOWIANKA
2016-08-30 12:30:00.000;4.9;324.30;47.50;20.60;34.20;69;MOST MILENIJNY
2016-08-30 12:30:00.000;3.5;90.50;45.20;21.70;38.30;69;MOST WARSZAWSKI
2016-08-30 12:40:00.000;2.9;303.00;43.40;22.10;39.20;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 12:40:00.000;1.91;288.00;43.05;20.54;40.80;69;MOST ROMANA DMOWSKIEGO
2016-08-30 12:40:00.000;3.3;221.90;28.90;21.10;39.50;69;AL. JANA III SOBIESKIEGO
2016-08-30 12:40:00.000;2.2;352.50;39.50;21.40;29.80;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 12:40:00.000;0;224.90;42.10;19.50;32.00;69;ESTAKADA GADOWIANKA
2016-08-30 12:40:00.000;3.9;317.10;44.80;20.90;34.10;69;MOST MILENIJNY
2016-08-30 12:40:00.000;3.4;100.60;45.20;21.90;38.10;69;MOST WARSZAWSKI
2016-08-30 12:50:00.000;3.1;289.90;45.60;21.50;38.00;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 12:50:00.000;2.03;280.00;44.30;19.94;;69;MOST ROMANA DMOWSKIEGO
2016-08-30 12:50:00.000;2.9;238.50;30.80;20.70;39.30;69;AL. JANA III SOBIESKIEGO
2016-08-30 12:50:00.000;2.1;341.50;39.60;21.40;30.60;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 12:50:00.000;0;186.40;45.20;19.30;32.50;69;ESTAKADA GADOWIANKA
2016-08-30 12:50:00.000;4.3;298.20;45.20;21.40;35.80;69;MOST MILENIJNY
2016-08-30 12:50:00.000;3.6;99.30;43.90;22.00;38.30;69;MOST WARSZAWSKI
2016-08-30 13:00:00.000;2.1;292.70;42.80;22.30;40.00;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 13:00:00.000;2.18;284.00;42.72;20.38;40.05;69;MOST ROMANA DMOWSKIEGO
2016-08-30 13:00:00.000;3.3;219.00;30.10;20.90;39.50;69;AL. JANA III SOBIESKIEGO
2016-08-30 13:00:00.000;2.4;297.80;37.30;21.40;30.80;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 13:00:00.000;0;195.90;44.10;19.70;32.70;69;ESTAKADA GADOWIANKA
2016-08-30 13:00:00.000;5.4;327.40;44.40;21.00;35.40;69;MOST MILENIJNY
2016-08-30 13:00:00.000;3.7;114.80;45.80;21.90;38.90;69;MOST WARSZAWSKI
2016-08-30 13:10:00.000;3.7;296.20;45.20;21.60;40.00;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 13:10:00.000;2.54;279.00;41.95;20.46;40.14;69;MOST ROMANA DMOWSKIEGO
2016-08-30 13:10:00.000;2.1;259.60;28.40;21.30;40.30;69;AL. JANA III SOBIESKIEGO
2016-08-30 13:10:00.000;1.9;288.70;37.40;21.50;31.30;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 13:10:00.000;0;180.70;43.30;19.80;33.00;69;ESTAKADA GADOWIANKA
2016-08-30 13:10:00.000;3.1;333.60;43.30;21.40;36.40;69;MOST MILENIJNY
2016-08-30 13:10:00.000;4;103.40;45.70;21.70;37.70;69;MOST WARSZAWSKI
2016-08-30 13:20:00.000;2.6;286.90;44.20;21.70;40.70;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 13:20:00.000;2.26;290.00;39.67;20.87;40.75;69;MOST ROMANA DMOWSKIEGO
2016-08-30 13:20:00.000;1.9;271.50;28.00;21.50;41.20;69;AL. JANA III SOBIESKIEGO
2016-08-30 13:20:00.000;2.3;289.70;36.60;21.80;31.60;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 13:20:00.000;0;199.20;44.10;19.80;33.30;69;ESTAKADA GADOWIANKA
2016-08-30 13:20:00.000;5.1;330.50;44.90;21.00;34.40;69;MOST MILENIJNY
2016-08-30 13:20:00.000;3.5;85.20;43.40;22.50;39.40;69;MOST WARSZAWSKI
2016-08-30 13:30:00.000;3;285.30;41.90;21.90;40.40;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 13:30:00.000;2.07;290.00;40.98;21.01;40.90;69;MOST ROMANA DMOWSKIEGO
2016-08-30 13:30:00.000;2.4;257.70;26.70;21.50;41.20;69;AL. JANA III SOBIESKIEGO
2016-08-30 13:30:00.000;2.1;356.10;36.10;21.80;31.40;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 13:30:00.000;0;181.00;43.00;20.10;33.80;69;ESTAKADA GADOWIANKA
2016-08-30 13:30:00.000;5;325.30;42.30;21.40;35.90;69;MOST MILENIJNY
2016-08-30 13:30:00.000;4.1;101.20;42.40;22.30;40.10;69;MOST WARSZAWSKI
2016-08-30 13:40:00.000;2.3;285.30;40.60;22.60;41.20;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 13:40:00.000;1.8;278.00;39.10;21.00;40.67;69;MOST ROMANA DMOWSKIEGO
2016-08-30 13:40:00.000;2.3;255.80;26.80;21.10;40.20;69;AL. JANA III SOBIESKIEGO
2016-08-30 13:40:00.000;2.2;345.00;38.20;21.60;30.80;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 13:40:00.000;0;216.70;38.40;20.10;34.20;69;ESTAKADA GADOWIANKA
2016-08-30 13:40:00.000;4.5;321.00;42.50;21.20;35.00;69;MOST MILENIJNY
2016-08-30 13:40:00.000;3.9;108.60;42.20;22.10;40.20;69;MOST WARSZAWSKI
2016-08-30 13:50:00.000;3.9;285.50;41.80;21.70;39.30;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 13:50:00.000;2.17;285.00;39.04;20.88;41.01;69;MOST ROMANA DMOWSKIEGO
2016-08-30 13:50:00.000;2.8;240.50;27.80;21.10;39.50;69;AL. JANA III SOBIESKIEGO
2016-08-30 13:50:00.000;2.2;334.80;34.60;21.80;30.40;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 13:50:00.000;0;189.60;40.50;20.80;34.60;69;ESTAKADA GADOWIANKA
2016-08-30 13:50:00.000;3.4;330.40;42.00;21.80;36.40;69;MOST MILENIJNY
2016-08-30 13:50:00.000;4.3;108.30;41.90;22.40;40.30;69;MOST WARSZAWSKI
2016-08-30 14:00:00.000;2.6;301.30;41.40;22.10;40.50;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 14:00:00.000;2.51;295.00;38.37;20.97;40.90;69;MOST ROMANA DMOWSKIEGO
2016-08-30 14:00:00.000;3.1;228.80;25.60;21.30;40.10;69;AL. JANA III SOBIESKIEGO
2016-08-30 14:00:00.000;2.2;352.40;36.80;21.70;29.90;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 14:00:00.000;0;181.00;40.10;20.50;34.90;69;ESTAKADA GADOWIANKA
2016-08-30 14:00:00.000;5.3;329.90;43.30;21.50;35.90;69;MOST MILENIJNY
2016-08-30 14:00:00.000;3.2;100.20;41.00;22.70;40.40;69;MOST WARSZAWSKI
2016-08-30 14:10:00.000;2.4;294.90;41.40;22.70;41.20;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 14:10:00.000;2.34;298.00;38.83;21.01;41.51;69;MOST ROMANA DMOWSKIEGO
2016-08-30 14:10:00.000;2.4;258.40;25.80;21.30;40.10;69;AL. JANA III SOBIESKIEGO
2016-08-30 14:10:00.000;2.3;336.90;34.90;21.50;29.40;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 14:10:00.000;0;190.70;39.60;20.80;35.10;69;ESTAKADA GADOWIANKA
2016-08-30 14:10:00.000;4.6;336.80;42.10;21.70;36.70;69;MOST MILENIJNY
2016-08-30 14:10:00.000;3.7;96.50;40.90;22.80;40.60;69;MOST WARSZAWSKI
2016-08-30 14:20:00.000;2.7;281.50;41.10;22.80;41.30;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 14:20:00.000;2.05;302.00;36.98;21.14;41.59;69;MOST ROMANA DMOWSKIEGO
2016-08-30 14:20:00.000;2.6;253.00;25.50;21.30;39.30;69;AL. JANA III SOBIESKIEGO
2016-08-30 14:20:00.000;2.4;350.20;36.60;21.20;29.00;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 14:20:00.000;0;162.70;39.00;20.80;35.40;69;ESTAKADA GADOWIANKA
2016-08-30 14:20:00.000;4.9;329.30;44.00;21.60;36.40;69;MOST MILENIJNY
2016-08-30 14:20:00.000;3.5;107.10;39.90;23.40;40.80;69;MOST WARSZAWSKI
2016-08-30 14:30:00.000;3;292.60;40.30;22.90;41.10;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 14:30:00.000;2.57;296.00;40.12;21.40;42.02;69;MOST ROMANA DMOWSKIEGO
2016-08-30 14:30:00.000;2.5;241.30;25.60;21.90;40.30;69;AL. JANA III SOBIESKIEGO
2016-08-30 14:30:00.000;2.2;337.90;34.70;21.30;28.50;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 14:30:00.000;0;161.20;40.20;20.80;35.60;69;ESTAKADA GADOWIANKA
2016-08-30 14:30:00.000;5;332.20;42.40;21.80;35.90;69;MOST MILENIJNY
2016-08-30 14:30:00.000;4.3;99.50;39.20;23.00;40.50;69;MOST WARSZAWSKI
2016-08-30 14:40:00.000;3.3;296.30;39.00;22.80;40.90;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 14:40:00.000;2.28;292.00;38.07;21.87;42.08;69;MOST ROMANA DMOWSKIEGO
2016-08-30 14:40:00.000;2.9;259.20;24.00;21.70;40.30;69;AL. JANA III SOBIESKIEGO
2016-08-30 14:40:00.000;1.9;348.40;35.40;21.70;28.20;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 14:40:00.000;0;190.90;38.90;20.80;35.80;69;ESTAKADA GADOWIANKA
2016-08-30 14:40:00.000;4.4;317.40;42.50;22.10;35.40;69;MOST MILENIJNY
2016-08-30 14:40:00.000;4.5;98.00;38.80;22.80;40.20;69;MOST WARSZAWSKI
2016-08-30 14:50:00.000;3.6;290.70;38.70;22.90;40.70;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 14:50:00.000;2.2;281.00;39.10;21.54;41.89;69;MOST ROMANA DMOWSKIEGO
2016-08-30 14:50:00.000;2.3;247.80;23.60;22.10;40.50;69;AL. JANA III SOBIESKIEGO
2016-08-30 14:50:00.000;2.5;350.20;35.40;21.80;27.90;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 14:50:00.000;0;202.10;37.70;20.90;36.00;69;ESTAKADA GADOWIANKA
2016-08-30 14:50:00.000;5.7;326.70;38.70;22.20;36.00;69;MOST MILENIJNY
2016-08-30 14:50:00.000;4.2;106.20;40.60;22.80;40.00;69;MOST WARSZAWSKI
2016-08-30 15:00:00.000;2.2;336.80;37.80;23.10;40.60;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 15:00:00.000;2.75;286.00;36.36;21.71;41.66;69;MOST ROMANA DMOWSKIEGO
2016-08-30 15:00:00.000;2.9;239.50;23.60;21.90;40.30;69;AL. JANA III SOBIESKIEGO
2016-08-30 15:00:00.000;2;10.50;36.00;21.60;27.60;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 15:00:00.000;0;209.20;38.60;20.80;36.10;69;ESTAKADA GADOWIANKA
2016-08-30 15:00:00.000;4.6;330.00;39.30;22.20;36.30;69;MOST MILENIJNY
2016-08-30 15:00:00.000;4.6;115.90;38.40;22.70;39.80;69;MOST WARSZAWSKI
2016-08-30 15:10:00.000;2.2;340.80;36.20;23.30;40.30;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 15:10:00.000;2.17;280.00;36.03;21.91;39.19;69;MOST ROMANA DMOWSKIEGO
2016-08-30 15:10:00.000;1.7;262.80;22.80;22.40;40.40;69;AL. JANA III SOBIESKIEGO
2016-08-30 15:10:00.000;2.3;352.60;34.50;21.70;27.30;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 15:10:00.000;0;211.60;36.10;21.50;36.10;69;ESTAKADA GADOWIANKA
2016-08-30 15:10:00.000;4.6;331.10;38.70;22.40;36.30;69;MOST MILENIJNY
2016-08-30 15:10:00.000;3.4;108.80;37.30;22.70;39.70;69;MOST WARSZAWSKI
2016-08-30 15:20:00.000;2.5;323.30;35.90;23.50;40.00;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 15:20:00.000;1.91;292.00;34.68;22.27;39.43;69;MOST ROMANA DMOWSKIEGO
2016-08-30 15:20:00.000;2.3;248.30;21.50;22.40;40.40;69;AL. JANA III SOBIESKIEGO
2016-08-30 15:20:00.000;2.2;353.90;33.00;21.90;27.10;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 15:20:00.000;0;217.20;36.40;21.20;36.10;69;ESTAKADA GADOWIANKA
2016-08-30 15:20:00.000;5.1;339.50;37.80;22.20;36.00;69;MOST MILENIJNY
2016-08-30 15:20:00.000;3.4;97.00;37.30;22.50;39.30;69;MOST WARSZAWSKI
